transaction_id,member_id,isbn,checkout_date,return_date,branch_id
TXN001708,M26272,978-0-8073-9200-3,2024-11-08,,BR003
TXN001709,M11469,978-0-269-78930-4,2025-10-17,2025-10-24,BR008
TXN001710,M14514,978-0-577-12918-2,2026-03-14,2026-03-16,BR004
TXN001711,,978-1-4610-3399-8,2025-04-27,2025-05-12,BR007
TXN001712,M16870,978-1-230-46184-7,2025-12-09,2025-12-16,BR013
TXN001713,M42728,978-1-5231-1232-6,2025-08-31,,BR004
TXN001714,M65270,,2026-04-20,2026-04-27,BR001
TXN001715,M99123,978-1-177-06736-2,2025-11-29,,BR015
TXN001716,M97046,978-0-344-50566-9,2025-09-02,2025-09-06,BR001
TXN001717,M52879,978-1-5146-0401-4,2025-04-06,2025-04-24,BR010
TXN001718,M61781,978-1-185-94849-3,2025-07-05,2025-07-17,BR004
TXN001719,M52384,978-0-517-64296-2,18/04/2025,2025-05-01,BR011
TXN001720,M37887,978-1-59398-368-0,2024-12-29,2025-01-19,BR011
TXN001721,M91777,978-1-69389-833-4,2026-06-14,2026-06-24,BR015
TXN001722,M88494,978-0-9966365-8-2,2025-08-25,2025-09-24,BR012
TXN001723,M84606,978-1-287-03203-8,2024-12-05,2024-12-26,BR010
TXN001724,M60930,978-1-179-81789-7,2024-11-17,2024-12-12,BR006
TXN001725,M51676,978-0-514-36974-9,2025-08-31,2025-09-20,BR002
TXN001726,M86681,978-1-74488-252-7,2026-06-15,2026-07-02,BR011
TXN001727,M87000,978-0-04-709521-4,2025-03-14,,BR004
TXN001728,M26260,978-1-176-96806-6,2026-04-01,2026-04-04,BR013
TXN001729,M17854,978-0-7655-7374-2,2026-06-04,2026-06-17,BR005
TXN001730,M36789,978-0-203-84375-8,2025-07-24,2025-08-08,BR015
TXN001731,M53082,978-1-265-59469-5,2024-11-05,2024-11-07,BR011
TXN001732,M78271,978-0-313-29887-5,2025-07-30,2025-08-24,BR011
TXN001733,M13105,978-0-417-28207-7,08/10/2025,2025-08-28,BR006
TXN001734,M17087,978-1-202-75582-0,2025-04-26,2025-05-20,BR013
TXN001735,M39156,978-0-330-23993-6,2026-01-24,2026-02-08,BR009
TXN001736,M92546,,2025-02-07,2025-02-14,BR014
TXN001737,M16829,978-1-01-980382-0,2025-01-02,2025-01-08,  BR004 
TXN001738,M87677,978-0-251-44881-3,2025-12-17,2025-12-31,BR004
TXN001739,M71220,978-0-650-31219-7,2026-03-11,2026-03-31,BR004
TXN001740,M42632,978-1-283-41906-2,2025-11-01,2025-11-08,BR008
TXN001741,M45633,978-0-17-504998-1,12/01/2026,2026-01-24,BR002
TXN001742,M62198,978-0-325-70443-2,2026-04-21,2026-05-11,BR008
TXN001743,M66810,978-1-875524-52-5,2025-04-02,2025-04-16,BR001
TXN001744,M20909,978-1-08-649426-6,10/13/2025,2025-10-31,BR010
TXN001745,M33029,978-1-4020-9844-4,07/27/2024,2024-08-09,BR005
TXN001746,M83681,978-1-72934-301-2,2026-06-08,2026-06-24,BR006
TXN001747,M35652,978-0-473-10720-8,2024-08-14,,BR001
TXN001748,M75627,978-1-75816-602-6,2025-02-25,2025-03-11,BR008
TXN001749,M61727,978-0-7055-4943-1,2025-03-05,2025-03-26,BR007
TXN001750,M87110,978-0-524-19138-5,2026-01-19,2026-02-18,BR015
TXN001751,M84135,978-1-62774-021-0,2025-06-06,2025-07-01,BR005
TXN001752,M55688,978-1-233-44666-7,2025-02-08,2025-03-03,BR011
TXN001753,M17563,978-1-56275-280-4,2025-04-12,2025-04-28,BR012
TXN001754,M14522,978-1-923435-96-4,2024-12-04,2024-12-05,BR011
TXN001755,M97251,978-1-913303-03-7,2025-07-21,2025-08-12,BR010
TXN001756,M29315,978-1-5126-1937-9,2024-12-06,2025-01-02,BR010
TXN001757,M31158,,2025-01-02,,BR013
TXN001758,M60377,978-1-58226-231-4,2025-12-01,,BR015
TXN001759,M34749,978-0-9617399-7-3,2024-07-11,2024-08-03,BR014
TXN001760,M49612,978-0-01-850880-4,2024-10-23,2024-11-11,BR011
TXN001761,M50367,978-1-57967-842-5,2026-05-12,2026-06-06,BR002
TXN001762,M55140,978-0-574-88399-5,2024-10-29,2024-11-22,BR012
TXN001763,M62162,978-1-277-43487-3,2025-06-21,2025-06-22,BR003
TXN001764,M22697,978-1-183-95252-2,15/05/2026,2026-05-25,BR009
TXN001765,M66485,978-0-7456-0170-0,2025-03-06,2025-03-13,BR003
TXN001766,M73762,978-0-286-71632-1,2026-03-11,2026-03-18,BR008
TXN001767,M34331,978-0-541-59709-2,2025-01-31,2025-02-09,BR013
TXN001768,M63581,978-1-333-73898-3,2025-12-11,2025-12-14,BR014
TXN001769,M48420,978-0-236-84855-3,2025-10-24,,BR005
TXN001770,M13888,978-0-7886-9858-3,2025-02-16,2025-02-20,BR008
TXN001771,M11246,978-1-272-04653-8,2026-01-28,2026-01-30,BR011
TXN001772,M22693,978-1-272-04653-8,2026-04-17,2026-05-12,BR007
TXN001773,M44843,978-1-4449-6493-6,2024-10-24,2024-11-07,BR013
TXN001774,M54112,978-1-7360157-9-7,2026-01-03,2026-01-15,BR006
TXN001775,M97173,978-0-912799-08-7,2025-05-07,2025-06-02,  BR006 
TXN001776,M23130,,2025-04-20,2025-05-14,BR014
TXN001777,M28201,,2024-07-03,2024-07-12,BR002
TXN001778,M42576,978-0-7459-5282-6,2025-07-17,2025-07-24,  BR009 
TXN001779,M10410,978-0-376-83675-5,2025-09-17,2025-10-15,BR001
TXN001780,M15997,978-1-234-28644-6,2024-08-01,2024-08-21,BR011
TXN001781,M73509,978-0-10-822078-4,2024-07-14,2024-08-13,BR006
TXN001782,M72406,978-0-01-749075-9,2026-05-22,2026-06-11,BR012
TXN001783,M35569,978-1-4000-4075-9,2025-05-08,2025-06-05,BR015
TXN001784,M76143,,16/02/2025,2025-02-26,BR008
TXN001785,M98219,978-1-870323-81-9,2026-04-08,2026-04-12,BR003
TXN001786,M73198,978-1-03-845319-8,2025-05-21,2025-06-15,BR004
TXN001787,M96474,978-0-9971791-1-8,2025-11-07,2025-11-08,BR007
TXN001788,M31002,978-0-9853243-6-0,2025-11-27,2025-12-06,BR015
TXN001789,M38885,978-1-02-759082-8,2024-10-02,2024-10-24,BR015
TXN001790,M27793,978-1-67970-083-5,2025-03-27,2025-04-07,BR002
TXN001791,M39334,978-0-329-40275-4,2025-05-04,2025-05-17,BR002
TXN001792,M60023,978-1-4837-2687-8,2025-08-07,2025-08-15,BR014
TXN001793,M39301,978-1-03-163705-2,2026-01-03,2026-01-14,BR002
TXN001794,M87620,978-1-66905-510-5,2024-12-06,2025-01-03,BR010
TXN001795,M51074,978-0-05-579991-3,2026-02-17,,BR012
TXN001796,M18111,978-0-231-66007-5,2024-12-30,2025-01-13,BR014
TXN001797,M51896,978-0-637-61820-5,2025-10-09,2025-10-28,BR009
TXN001798,M39116,978-1-00-842710-5,2024-07-30,2024-08-10,BR009
TXN001799,M28966,978-0-642-31654-7,2025-10-24,2025-11-15,BR014
TXN001800,M69740,978-1-01-915305-5,2025-12-09,2026-01-06,BR003
TXN001801,M14501,978-1-9795-3192-4,09/30/2025,2025-10-04,BR009
TXN001802,M45841,978-0-8273-8688-4,2024-07-12,2024-07-19,BR008
TXN001803,M74883,978-0-367-38052-6,2024-12-17,2024-12-28,BR001
TXN001804,M30014,978-1-298-93762-9,2025-08-23,2025-09-18,  BR014 
TXN001805,M39500,978-0-12-281606-2,2025-04-17,2025-04-23,BR015
TXN001806,M73898,978-0-06-773067-6,2025-07-20,2025-08-17,BR014
TXN001807,,978-1-83171-511-0,2026-04-22,2026-05-14,  BR007 
TXN001808,M72052,978-1-908099-83-9,2025-12-27,,BR007
TXN001809,M47098,978-1-9821-4339-8,04/01/2025,2025-04-14,BR012
TXN001810,M22755,978-0-318-67207-6,2026-05-24,2026-06-21,BR014
TXN001811,M49855,978-0-6481980-7-9,2025-04-11,2025-05-04,BR010
TXN001812,M73234,978-1-67430-003-0,03/01/2026,2026-01-27,BR004
TXN001813,M35644,978-0-343-52408-1,2025-07-17,2025-08-05,BR006
TXN001814,M23362,978-0-87181-335-0,2026-06-30,2026-07-14,BR007
TXN001815,M99056,978-0-18-432225-9,31/01/2025,2025-02-16,BR002
TXN001816,M33544,978-0-9525690-4-6,2025-07-23,2025-08-11,BR009
TXN001817,M66861,978-1-76128-989-7,28/06/2026,,BR004
TXN001818,M41569,978-1-4036-4882-2,08/10/2024,2024-10-14,BR012
TXN001819,M95563,978-1-246-71978-9,2025-12-01,2025-12-28,BR013
TXN001820,M95237,978-1-101-02760-8,01/31/2026,,BR006
TXN001821,M25286,978-0-18-380169-4,2026-06-22,2026-07-09,BR011
TXN001822,M39482,,10/11/2024,2024-11-26,BR010
TXN001823,M45877,978-1-241-50274-4,2025-08-10,2025-08-23,BR013
TXN001824,M73463,978-0-293-32134-1,13/04/2026,2026-04-17,BR005
TXN001825,M52628,978-0-568-38702-7,2026-03-24,2026-04-16,BR003
TXN001826,M12588,978-1-00-445072-5,2025-03-08,2025-03-24,BR013
TXN001827,M18379,978-1-942682-39-4,2026-05-14,2026-06-09,BR009
TXN001828,M95419,978-0-903106-15-3,2024-07-16,2024-07-22,BR011
TXN001829,M88525,978-0-693-40608-2,07/12/2024,2024-07-23,BR009
TXN001830,M26127,,2026-04-13,2026-04-19,BR010
TXN001831,M21510,978-1-278-28274-9,2026-02-03,2026-02-20,BR002
TXN001832,M49135,978-1-06-298109-4,2024-09-14,2024-10-06,BR003
TXN001833,M10011,978-1-80072-290-3,2024-07-31,2024-08-10,BR009
TXN001834,M96397,978-1-55696-443-5,2025-01-29,2025-02-09,BR010
TXN001835,M78506,978-1-07-459915-7,2025-07-20,2025-07-27,BR010
TXN001836,M22977,978-1-85487-099-5,2025-06-27,,BR004
TXN001837,M28568,978-0-374-55611-2,2025-05-06,2025-05-13,BR003
TXN001838,M87566,978-1-213-10962-9,2024-07-16,2024-07-19,BR012
TXN001839,M82069,978-1-952357-86-2,2025-03-19,2025-04-01,BR011
TXN001840,M69777,978-1-203-13695-6,2025-07-11,2025-08-03,BR011
TXN001841,M28775,978-1-892686-02-2,2026-01-10,2026-01-31,BR011
TXN001842,M94616,978-1-67285-021-6,2026-02-06,2026-03-05,BR010
TXN001843,M77033,978-0-7236-6704-9,2026-04-27,2026-05-23,BR014
TXN001844,M66836,978-0-590-94904-0,2024-12-21,,BR004
TXN001845,M26334,978-1-03-401176-7,2026-06-28,,BR007
TXN001846,M93909,978-0-8437-6992-0,2026-02-11,2026-03-11,BR013
TXN001847,M39591,978-1-958146-71-2,2024-08-20,2024-08-28,BR007
TXN001848,M59628,978-1-371-89239-5,09/16/2025,2025-10-15,BR003
TXN001849,M50180,978-0-00-239152-8,2024-10-16,2024-11-08,BR002
TXN001850,M84993,978-1-271-41342-3,2026-06-24,2026-07-23,BR005
TXN001851,M16286,978-0-04-616388-4,2025-12-25,2026-01-18,BR003
TXN001852,M98842,978-0-9598677-7-0,2025-03-10,2025-04-07,BR009
TXN001853,M62776,978-0-15-226557-1,2026-01-01,,BR005
TXN001854,M77314,978-1-60100-231-0,06/07/2025,2025-07-30,BR003
TXN001855,M45044,978-1-68467-678-1,2024-11-22,2024-12-14,BR012
TXN001856,M89783,978-0-07-856227-3,2025-06-27,2025-07-09,BR003
TXN001857,M71428,978-1-63628-144-5,2025-07-15,2025-08-07,BR007
TXN001858,M39984,978-0-13-283389-9,2025-02-07,2025-02-18,BR005
TXN001859,M21814,978-0-7787-9565-0,2025-06-24,2025-06-27,BR012
TXN001860,M31641,978-1-4523-8055-1,2026-04-23,2026-05-23,BR012
TXN001861,M74598,978-1-71756-551-8,2025-02-09,2025-03-11,BR007
TXN001862,M27881,978-0-389-35440-6,04/06/2026,2026-05-05,BR011
TXN001863,M79783,978-0-350-07883-6,2024-07-17,2024-08-16,BR001
TXN001864,M10955,978-1-59773-660-2,2026-02-06,2026-03-02,BR012
TXN001865,M96661,978-1-77069-392-0,2025-02-10,2025-03-02,BR011
TXN001866,M68805,978-0-12-734458-4,2025-07-19,2025-07-22,BR015
TXN001867,M58110,978-1-60172-628-5,2024-10-05,2024-10-19,BR006
TXN001868,M74947,978-0-687-71569-5,2026-02-19,2026-03-13,BR002
TXN001869,M42737,978-1-9737-4605-8,07/09/2025,2025-09-17,BR005
TXN001870,M44701,978-1-155-01352-7,2026-02-23,2026-03-05,BR007
TXN001871,M94275,978-0-7978-8191-4,2024-08-12,2024-09-01,BR015
TXN001872,M73998,978-0-343-32003-4,2025-12-01,2025-12-11,BR010
TXN001873,M56385,978-1-383-85545-6,2024-08-09,2024-08-22,BR015
TXN001874,M56469,,2025-07-06,2025-07-09,BR007
TXN001875,M79349,978-0-438-78753-7,2025-05-22,2025-06-07,BR007
TXN001876,M10905,978-1-69198-321-6,2026-03-25,2026-04-06,BR004
TXN001877,M49227,978-1-288-74312-4,2025-03-01,2025-03-05,BR009
TXN001878,M67484,978-1-85861-888-3,07/25/2024,2024-08-18,BR003
TXN001879,M66880,,2025-02-19,2025-02-26,BR015
TXN001880,M24505,978-0-912127-75-0,2026-06-10,2026-07-04,BR003
TXN001881,M53412,978-0-7401-7750-7,2025-02-17,2025-03-05,BR011
TXN001882,M97194,978-1-176-47501-4,2026-02-01,2026-02-17,BR007
TXN001883,M99356,978-1-63382-222-1,2026-03-13,2026-04-11,BR013
TXN001884,M62412,978-0-8246-3061-4,2025-10-05,2025-10-09,BR003
TXN001885,M12772,978-1-05-190854-5,2026-02-18,,  BR009 
TXN001886,M99710,978-1-252-78630-0,2025-12-03,2025-12-27,BR007
TXN001887,M11052,978-1-04-886932-3,2025-10-19,2025-11-13,BR005
TXN001888,M66223,978-1-02-440330-5,2025-04-12,2025-04-20,BR012
TXN001889,M46849,978-1-04-887899-8,26/05/2025,2025-06-22,  BR012 
TXN001890,M66250,978-0-7063-0489-3,2024-12-05,2024-12-25,BR012
TXN001891,M33748,978-0-16-519889-7,2025-04-10,2025-04-18,BR011
TXN001892,M25789,978-0-463-03161-2,2025-01-12,2025-02-11,BR005
TXN001893,M29163,978-0-284-00838-1,2026-06-10,2026-06-23,BR002
TXN001894,M63385,978-1-62159-183-2,2025-06-09,2025-06-25,BR004
TXN001895,M18041,978-0-394-52288-3,2024-08-30,2024-09-11,BR005
TXN001896,M46773,978-0-921457-44-2,2025-03-17,2025-03-19,BR004
TXN001897,M33822,,2026-02-25,2026-03-08,BR001
TXN001898,M37784,978-0-698-36923-8,2026-02-27,2026-03-13,BR015
TXN001899,M34227,978-0-678-62902-4,2025-12-18,2025-12-22,BR006
TXN001900,M22699,978-0-420-94207-4,2024-10-17,2024-10-28,BR013
TXN001901,M57260,978-1-923435-96-4,2025-02-15,2025-03-04,BR012
TXN001902,M89261,978-1-189-39530-9,2025-04-29,2025-05-02,BR004
TXN001903,M23941,978-1-08-187588-6,2024-08-16,,BR002
TXN001904,M95767,978-1-75608-581-7,2025-01-17,2025-01-21,BR012
TXN001905,M19814,978-0-914390-70-1,2026-04-04,2026-04-29,BR005
TXN001906,M36476,978-1-64520-599-9,2026-01-31,2026-02-14,  BR001 
TXN001907,M82154,978-0-7259-2501-7,2025-11-16,2025-12-01,BR006
TXN001908,M92557,978-0-662-86603-9,2026-06-02,2026-06-19,BR002
TXN001909,M76043,978-1-06-065274-3,2025-01-09,2025-01-14,BR010
TXN001910,M47965,,2024-12-23,,BR010
TXN001911,M34928,978-0-600-01101-9,2025-02-05,2025-03-05,BR008
TXN001912,M77303,978-0-8403-3399-5,2025-03-07,2025-03-20,BR008
TXN001913,M83727,978-1-201-97084-2,05/20/2025,2025-05-26,BR010
TXN001914,M10471,978-0-385-95143-2,2024-10-26,2024-11-24,BR010
TXN001915,M77213,978-0-260-92033-1,2025-05-24,2025-06-01,BR005
TXN001916,M48844,978-1-877993-64-0,2025-03-21,2025-03-23,BR002
TXN001917,M79935,978-1-353-65419-5,2025-06-27,2025-07-26,BR011
TXN001918,M46406,978-1-213-83507-8,2024-11-25,2024-12-16,BR014
TXN001919,M42637,978-0-432-23023-7,2026-01-08,2026-01-29,BR009
TXN001920,M55542,978-0-622-90113-8,2024-08-18,,  BR006 
TXN001921,M81994,978-1-58263-128-8,2026-03-28,2026-04-07,BR007
TXN001922,M52550,978-0-906594-01-8,2025-04-11,2025-05-05,BR014
TXN001923,M46659,978-1-280-98851-6,2024-08-27,2024-09-24,  BR009 
TXN001924,M86449,978-0-644-88548-5,2025-11-01,2025-11-22,BR011
TXN001925,M93139,978-1-129-39130-9,2026-01-10,2026-01-21,BR014
TXN001926,M45231,978-0-07-701773-6,2025-09-08,2025-10-02,BR003
TXN001927,M66872,978-0-566-00980-8,2025-02-09,2025-02-24,BR002
TXN001928,M34251,978-0-9762637-4-6,2026-04-17,2026-05-11,BR004
TXN001929,M33646,978-0-450-54156-8,2024-08-13,2024-08-19,BR005
TXN001930,M61668,978-0-86628-137-9,2026-02-23,2026-03-09,BR002
TXN001931,M42145,978-1-232-28058-3,2025-09-02,2025-09-07,BR002
TXN001932,M11545,978-1-4199-1605-2,2025-02-24,,BR007
TXN001933,M11776,978-1-06-149731-2,2025-11-06,2025-11-09,BR003
TXN001934,M45082,978-1-83618-837-7,2026-01-28,2026-01-29,  BR001 
TXN001935,M23938,978-1-77804-579-0,2026-04-22,2026-04-29,BR014
TXN001936,M28249,978-1-81496-355-2,2025-11-06,2025-11-12,BR015
TXN001937,M50289,978-1-352-28705-9,2026-05-08,,BR004
TXN001938,M45056,978-0-02-258030-8,2025-10-21,2025-10-25,BR001
TXN001939,M81387,978-0-19-346502-2,2025-05-07,2025-05-12,BR015
TXN001940,M10158,978-1-70168-733-2,2024-09-30,2024-10-05,BR004
TXN001941,M56309,978-1-291-87683-3,2025-07-15,2025-07-28,BR015
TXN001942,M24733,978-1-05-802566-5,2025-09-30,2025-10-10,BR004
TXN001943,M56833,978-1-4477-2508-4,2026-06-04,2026-07-04,BR002
TXN001944,M21115,978-1-71862-667-6,2025-06-11,2025-06-28,BR003
TXN001945,M53888,978-0-07-911611-6,06/14/2025,2025-07-06,BR003
TXN001946,M49526,978-1-01-642610-7,2025-02-25,2025-03-06,BR006
TXN001947,M75437,978-1-4196-2342-4,2024-06-30,2024-07-26,BR013
TXN001948,M20009,978-1-79376-392-1,2024-12-11,2024-12-22,BR013
TXN001949,M29369,978-1-70407-936-3,2026-05-17,,BR014
TXN001950,M85739,978-0-13-869087-8,2025-06-09,,BR003
TXN001951,M26716,978-0-625-91883-6,2024-09-26,2024-10-10,BR006
TXN001952,M73083,978-1-186-24475-4,2025-03-08,2025-03-19,BR010
TXN001953,M28116,978-1-59500-260-0,2026-04-08,2026-04-24,BR007
TXN001954,M80614,978-1-892235-52-7,2025-05-26,2025-06-08,BR009
TXN001955,M20959,978-1-58466-486-4,2025-10-24,2025-11-16,BR009
TXN001956,M38748,978-1-5025-4472-8,07/04/2024,,BR006
TXN001957,M12248,978-0-470-79262-9,2024-10-01,2024-10-03,BR003
TXN001958,M55789,978-1-58474-570-9,2025-10-16,2025-11-12,BR005
TXN001959,M82286,978-0-06-587448-8,10/27/2024,2024-11-04,BR004
TXN001960,M17322,978-0-341-41115-4,18/02/2026,2026-03-03,BR012
TXN001961,M13453,978-1-235-52833-0,2026-02-03,,BR006
TXN001962,M23894,978-1-85424-932-6,10/14/2025,2025-11-11,BR008
TXN001963,M30732,,2025-05-11,2025-05-19,BR006
TXN001964,M20101,,2025-03-06,2025-03-11,BR014
TXN001965,M33910,978-1-272-84982-5,2025-08-20,2025-08-30,BR012
TXN001966,,978-0-14-065266-6,2026-04-28,2026-05-21,BR008
TXN001967,M11731,978-1-5203-7583-0,2025-04-01,2025-04-03,BR001
TXN001968,M89190,978-1-66166-894-5,03/21/2025,,BR003
TXN001969,M65524,978-0-05-229184-7,11/07/2024,2024-11-16,BR009
TXN001970,M84981,978-1-879788-89-3,03/27/2025,2025-04-05,BR007
TXN001971,M22050,978-0-02-939087-0,2024-12-31,2025-01-20,BR012
TXN001972,M17339,978-0-10-059129-5,11/04/2025,2025-11-22,BR014
TXN001973,M89309,978-0-239-56721-5,2025-01-04,2025-01-25,BR008
TXN001974,M63097,978-1-01-534332-0,2024-12-18,2025-01-08,BR001
TXN001975,M65603,978-0-907895-67-1,2025-02-07,,BR002
TXN001976,M89061,978-0-564-71855-9,2025-10-06,2025-10-12,BR001
TXN001977,M80984,978-1-184-44218-3,2025-07-07,,BR010
TXN001978,M50516,978-1-910245-10-1,2026-06-21,2026-06-29,BR011
TXN001979,M45280,978-1-68150-895-5,2025-08-22,,BR010
TXN001980,M73413,,2025-09-15,,BR006
TXN001981,M50449,,2025-03-21,2025-04-03,BR006
TXN001982,M75564,978-1-60595-634-3,2025-03-18,2025-03-23,BR012
TXN001983,M98432,978-0-690-22209-8,2024-12-20,2024-12-24,BR015
TXN001984,M75821,978-0-88209-088-7,2025-10-23,2025-11-05,BR001
TXN001985,M72515,978-1-9731-1219-8,2025-10-02,2025-10-24,BR005
TXN001986,,978-0-652-66930-5,2024-10-31,2024-11-07,  BR012 
TXN001987,M99320,978-1-66024-161-3,13/11/2025,2025-12-07,BR009
TXN001988,M89788,978-0-584-66879-7,2026-03-17,2026-03-28,BR008
TXN001989,M48121,978-1-954176-09-6,2025-01-07,2025-02-01,BR001
TXN001990,M99505,978-0-7321-4644-3,2024-07-24,2024-07-29,BR010
TXN001991,M84304,978-1-57637-982-0,2025-01-03,2025-01-08,BR002
TXN001992,,978-0-7985-2401-8,2025-01-06,,BR008
TXN001993,M51119,978-0-499-29009-0,2026-03-24,,BR003
TXN001994,M85564,978-0-7026-9524-7,18/03/2025,2025-04-12,BR002
TXN001995,M70390,978-1-4449-6493-6,2026-04-01,2026-04-16,BR005
TXN001996,M95235,978-1-56350-200-2,2025-11-22,2025-12-04,BR010
TXN001997,M47568,978-1-186-23690-2,2025-09-19,2025-10-17,BR008
TXN001998,M91871,978-0-14-872255-2,2026-06-15,2026-07-02,BR002
TXN001999,M68994,978-1-902959-39-9,2025-11-29,2025-12-01,BR010
TXN002000,M42088,978-1-941801-69-7,2026-06-06,2026-06-10,BR001
TXN002001,M48097,978-1-68150-895-5,2024-08-18,2024-08-26,BR007
TXN002002,M60885,978-0-17-342069-0,2025-08-14,2025-09-04,BR006
TXN002003,M80138,978-0-7524-0033-4,2025-10-21,,  BR002 
TXN002004,M24201,978-1-79211-625-4,2025-04-07,2025-04-20,BR013
TXN002005,M53086,978-1-199-71659-0,2025-11-17,2025-12-10,BR010
TXN002006,M72419,978-1-02-599611-0,2025-09-16,2025-10-02,BR001
TXN002007,M29072,978-1-79780-234-3,2026-03-02,,BR010
TXN002008,M88784,978-1-56424-008-8,2024-08-14,2024-09-09,BR015
TXN002009,M66375,978-0-554-02635-0,2026-03-18,2026-03-19,BR001
TXN002010,M99610,978-1-76947-576-6,2025-07-08,2025-07-13,BR011
TXN002011,M19077,978-1-970623-97-0,2025-02-27,2025-03-14,BR005
TXN002012,M65013,978-0-7075-4853-1,2025-12-10,2025-12-13,BR003
TXN002013,M66168,978-0-372-77685-7,2026-03-25,2026-04-08,BR003
TXN002014,M73127,978-1-321-81227-5,2025-07-14,2025-08-13,BR012
TXN002015,M84752,978-0-679-74034-6,2024-08-14,2024-09-03,BR009
TXN002016,M36025,978-0-8454-4198-5,2026-04-01,2026-04-23,BR010
TXN002017,M51486,,13/01/2026,2026-01-18,BR015
TXN002018,M75463,978-0-12-983381-9,2025-07-13,2025-07-27,BR013
TXN002019,M44446,978-1-62475-107-3,2025-01-14,2025-02-11,BR008
TXN002020,M26478,978-0-8454-4198-5,06/10/2026,,BR002
TXN002021,M34596,978-1-211-35980-4,2026-01-19,2026-02-01,BR013
TXN002022,M38329,978-1-86395-613-0,2024-12-11,2024-12-12,BR011
TXN002023,M58530,978-1-4550-2296-0,2024-10-04,2024-10-21,BR005
TXN002024,M26350,978-1-84951-657-0,2025-08-30,2025-09-11,BR007
TXN002025,M81102,978-1-4743-7019-6,2025-11-15,2025-11-30,BR002
TXN002026,M66149,978-0-222-32087-2,2025-06-05,2025-06-19,BR010
TXN002027,M60012,978-0-682-31379-7,2025-12-05,2025-12-25,BR011
TXN002028,M23005,978-1-4743-5537-7,2025-08-05,2025-08-25,BR002
TXN002029,M63907,978-0-7308-7143-9,2025-02-12,2025-03-01,BR002
TXN002030,M86183,978-0-535-67078-7,2026-03-30,2026-04-07,BR014
TXN002031,M69589,978-1-66656-749-6,2024-11-06,2024-11-10,BR004
TXN002032,M55955,978-0-913675-91-5,2025-01-20,2025-02-10,BR007
TXN002033,M61879,,2024-10-21,2024-11-07,BR006
TXN002034,M47172,978-0-629-42066-3,2026-04-16,2026-05-12,BR005
TXN002035,M64357,978-1-348-74016-2,2026-01-13,2026-01-15,BR015
TXN002036,M12035,,2026-02-19,2026-03-18,BR013
TXN002037,M78021,978-1-4502-5670-4,2025-07-26,2025-08-14,BR006
TXN002038,M66363,978-1-908099-83-9,2024-07-05,2024-07-18,BR004
TXN002039,M16760,978-1-05-070950-1,2025-11-22,2025-12-13,BR007
TXN002040,M61172,978-0-919191-13-6,2025-07-11,2025-07-28,BR007
TXN002041,M30767,978-1-85072-081-2,2025-04-07,2025-04-24,BR012
TXN002042,M25515,978-1-62897-351-8,2025-12-11,2026-01-10,BR014
TXN002043,M44108,978-1-178-63767-0,10/01/2025,2025-10-04,BR006
TXN002044,M13360,978-1-61206-464-2,2025-12-01,,BR003
TXN002045,M81260,978-1-128-63917-4,2025-08-11,2025-09-04,BR010
TXN002046,M27111,978-0-668-11339-7,2025-09-27,2025-10-26,BR003
TXN002047,M39065,978-1-5173-6585-1,2025-07-29,2025-08-23,BR014
TXN002048,M59559,978-0-394-52288-3,2025-05-25,,BR005
TXN002049,M28844,978-1-319-05376-5,2024-11-22,2024-12-07,BR014
TXN002050,M88105,978-0-02-918133-1,2026-04-16,2026-04-22,BR005
TXN002051,M22160,978-1-923435-96-4,2025-01-02,2025-01-15,BR015
TXN002052,M23195,978-0-85654-310-4,23/10/2025,,BR007
TXN002053,M92009,978-1-103-89191-7,2025-06-21,2025-07-12,BR007
TXN002054,M69097,978-0-509-02542-1,2025-02-09,,BR005
TXN002055,M33419,978-1-4401-9892-2,2026-02-08,,BR014
TXN002056,M54932,978-0-280-99970-6,2024-09-13,2024-09-14,BR010
TXN002057,M30760,978-1-259-53322-8,2025-03-13,2025-04-02,BR015
TXN002058,M13873,978-1-4298-3930-3,2025-08-05,2025-08-12,BR009
TXN002059,M57826,978-0-231-23426-9,2024-11-18,2024-11-26,BR001
TXN002060,M20937,978-0-900185-13-7,2026-01-22,2026-01-29,BR005
TXN002061,M22054,978-1-72503-856-1,2025-07-27,2025-08-20,BR011
TXN002062,M74985,978-1-79551-924-3,2025-03-06,2025-03-12,BR015
TXN002063,M35936,978-0-327-37989-8,2025-04-23,2025-05-19,BR007
TXN002064,M87015,978-1-4460-0452-4,2026-03-05,2026-04-03,BR012
TXN002065,,978-0-331-83611-0,2025-04-21,2025-04-25,BR014
TXN002066,M89599,978-0-7659-7595-9,2024-08-16,2024-09-14,BR010
TXN002067,M92929,978-1-9790-0704-7,2025-06-22,2025-07-09,BR003
TXN002068,M43169,978-1-919226-71-2,2025-04-02,2025-04-23,BR010
TXN002069,M79533,978-1-235-36937-7,2025-06-11,2025-06-22,BR002
TXN002070,M66280,978-0-09-307968-8,2024-08-31,,BR004
TXN002071,M96108,978-0-7195-5356-1,2025-12-24,2025-12-25,BR013
TXN002072,M51758,978-0-9903421-3-7,2025-12-10,2026-01-05,BR004
TXN002073,M52147,978-1-7348503-0-7,2024-11-21,2024-12-11,BR002
TXN002074,M37810,978-1-886140-57-8,01/29/2025,2025-02-18,BR009
